Farm_ID,Soil_pH,Soil_Moisture,Temperature_C,Rainfall_mm,Crop_Type,Fertilizer_Usage_kg,Pesticide_Usage_kg,Crop_Yield_ton,Sustainability_Score
4151,5.96,28.6,15.14,236.16,Wheat,97.8,10.28,5.751210442108401,95.15
4152,7.06,20.33,32.91,251.74,Wheat,97.93,10.0,7.871940410195203,50.66
4153,6.75,26.58,22.79,190.38,Soybean,126.88,19.13,1.7672681963082486,13.44
4154,5.82,22.79,32.49,205.43,Rice,103.72,18.7,2.172786123478464,65.19
4155,7.08,33.51,27.29,62.92,Rice,162.33,5.9,8.413606174535362,38.4
4156,5.8,19.4,32.1,135.93,Wheat,115.54,18.64,2.4147665578053283,64.29
4157,5.86,38.25,22.04,274.03,Wheat,164.84,1.1,8.206882737797343,28.36
4158,6.44,33.91,20.18,291.09,Corn,92.98,7.8,8.394054746668829,62.08
4159,7.41,39.58,15.25,193.06,Corn,173.16,1.26,8.23380520130182,47.3
4160,7.38,12.48,34.18,119.72,Corn,101.04,13.74,4.156018012953842,77.83
4161,5.54,12.91,34.49,140.22,Rice,172.04,4.56,2.8613853004530285,64.27
4162,6.28,46.42,18.56,152.05,Wheat,80.63,13.28,2.539640633242957,11.25
4163,6.27,49.73,27.07,229.0,Corn,137.57,9.77,9.564719136619358,80.82
4164,6.01,17.82,33.39,207.6,Corn,97.37,8.09,5.587585401373474,72.93
4165,5.84,29.98,25.57,193.65,Soybean,178.36,5.34,4.773161494028248,57.83
4166,6.16,31.24,21.14,53.1,Soybean,52.87,12.71,4.610080785450702,79.36
4167,6.93,48.55,24.46,116.06,Soybean,81.48,13.65,1.0097601428188057,84.56
4168,5.54,12.71,16.6,275.01,Rice,146.81,5.47,4.380454971321981,9.18
4169,6.98,42.68,16.32,151.38,Corn,112.94,4.38,3.29519739941714,99.3
4170,6.93,21.73,30.14,93.37,Soybean,119.68,17.14,2.040032244873744,18.1
4171,5.93,41.17,25.64,269.31,Wheat,171.13,5.81,4.845405497378472,4.85
4172,6.34,36.87,34.07,149.16,Corn,129.91,3.1,2.9246337649960306,5.36
4173,7.39,11.07,34.48,62.74,Soybean,60.34,8.25,3.703552599840597,32.14
4174,6.79,34.21,24.07,250.6,Wheat,181.38,11.71,2.756099535572786,85.71
4175,5.59,21.28,20.49,260.4,Corn,135.24,15.36,2.7918767876496537,40.74
4176,6.42,16.56,32.09,225.56,Corn,145.53,6.94,7.698307103903286,62.63
4177,6.09,26.74,22.65,116.47,Soybean,171.53,16.95,2.4092935199806167,98.62
4178,6.45,30.05,23.46,90.43,Rice,154.56,17.56,8.889754858996884,51.79
4179,5.7,26.81,29.81,119.39,Corn,114.46,19.43,4.814150267119291,51.07
4180,5.99,16.38,16.26,293.41,Corn,171.81,3.22,6.218657707647491,52.3
4181,6.66,22.79,19.7,141.0,Corn,191.82,10.31,3.155464665242101,63.81
4182,6.01,24.45,25.95,226.14,Corn,85.4,7.86,7.939839613341523,79.87
4183,6.31,13.55,29.87,60.47,Rice,164.66,9.93,6.786247774526283,72.98
4184,6.82,47.94,30.69,196.91,Wheat,90.54,16.15,4.677820297435472,76.03
4185,6.65,31.18,27.12,244.92,Rice,55.01,14.89,1.87499106565391,1.91
4186,7.03,27.01,17.31,149.47,Corn,111.56,2.02,2.555027185784299,27.4
4187,5.57,23.88,32.94,164.75,Rice,58.22,8.34,8.202496062122442,74.96
4188,7.37,15.34,20.34,234.44,Corn,143.63,19.9,7.497068734319287,37.46
4189,6.72,32.68,20.8,146.2,Soybean,107.71,15.19,4.433224949556521,78.94
4190,7.45,27.63,27.19,236.75,Corn,198.07,10.85,4.301606448217234,6.05
4191,7.06,37.45,22.57,270.22,Soybean,186.46,6.13,6.149879915534644,43.92
4192,5.89,36.92,15.6,222.85,Corn,98.6,7.69,8.088918318850371,92.32
4193,6.13,41.57,19.92,179.97,Wheat,126.77,1.4,3.1851575378989008,30.14
4194,5.73,45.72,18.26,90.44,Wheat,123.23,17.22,1.7684299123792275,5.19
4195,6.27,37.69,28.13,263.1,Wheat,183.09,3.28,7.846564517339656,73.47
4196,6.4,46.51,24.05,117.44,Wheat,162.21,1.42,6.8899911649985714,24.35
4197,6.19,48.45,27.31,134.49,Soybean,82.89,1.71,1.3523579408993371,29.54
4198,5.92,33.13,29.22,77.39,Rice,127.35,4.31,3.5042272165209964,14.67
4199,5.87,34.01,16.56,251.88,Rice,51.02,14.66,7.17719785602401,60.36
4200,7.43,23.84,16.23,237.41,Soybean,131.72,10.39,6.429677597590587,40.36
4201,6.52,47.7,18.53,168.79,Rice,96.64,17.44,9.788588940651389,40.52
4202,6.25,13.69,18.89,104.65,Wheat,67.2,16.97,8.872063320652838,96.44
4203,5.95,46.48,30.8,241.98,Wheat,62.17,13.41,3.166831788570213,98.81
4204,6.24,32.98,34.92,246.27,Corn,145.35,1.6,5.820872632542625,65.85
4205,6.19,46.48,30.29,59.74,Soybean,145.86,12.23,8.777483537422995,67.97
4206,6.95,39.61,24.56,296.42,Wheat,124.25,15.08,9.866982633070457,79.32
4207,6.31,18.85,24.16,169.06,Soybean,199.84,17.78,7.383504179080364,52.91
4208,6.53,30.9,24.83,125.1,Wheat,199.69,4.42,2.8426159213232216,83.7
4209,7.05,35.4,22.33,52.08,Soybean,109.17,3.25,1.850379482658011,95.55
4210,6.17,38.9,27.41,126.81,Wheat,97.44,19.35,2.3845360479011517,74.16
4211,7.12,38.43,34.33,211.56,Soybean,90.77,6.09,3.931345820476165,88.13
4212,6.86,44.55,31.15,89.09,Corn,85.05,9.81,9.55096314934358,72.05
4213,6.88,35.2,30.97,289.04,Corn,137.77,11.6,2.275481764097279,63.09
4214,6.96,34.17,25.41,225.27,Soybean,192.58,18.08,6.011234212868725,74.71
4215,7.35,34.31,28.43,198.35,Corn,198.01,16.91,2.486079825431443,67.72
4216,5.95,22.45,29.82,147.08,Rice,106.37,9.64,1.6394840199916465,36.9
4217,6.71,28.98,18.42,68.02,Rice,153.64,7.69,2.857779647037048,28.82
4218,6.6,22.63,26.94,83.46,Soybean,134.87,6.47,3.427408137178908,29.06
4219,6.74,25.7,23.95,212.65,Wheat,64.28,18.26,1.5561925211626182,83.38
4220,5.98,25.68,18.14,107.04,Corn,58.18,16.61,8.064373313651584,1.9
4221,6.35,26.88,31.32,188.34,Soybean,57.18,12.48,7.715083187363953,3.0
4222,5.92,41.23,32.85,229.34,Rice,159.49,13.05,3.626940195989228,63.83
4223,7.32,44.2,25.29,206.83,Corn,160.3,19.72,1.0791261053125143,79.12
4224,5.83,48.05,18.21,199.8,Soybean,149.95,10.38,5.883709944867664,44.41
4225,7.04,40.72,15.24,99.35,Rice,199.24,1.79,4.713989583902446,34.86
4226,7.34,26.31,31.12,244.96,Corn,120.61,19.03,1.0211898925886622,88.89
4227,6.91,36.92,21.24,85.16,Wheat,77.4,14.46,6.55883687365981,23.25
4228,5.96,47.12,27.26,291.28,Corn,74.84,3.57,8.367862637327757,0.33
4229,6.86,45.13,22.77,199.5,Wheat,167.9,9.53,1.1487914387064837,96.13
4230,6.81,43.6,18.01,285.12,Rice,198.54,1.66,4.704693730625889,47.95
4231,6.67,40.43,16.59,214.25,Wheat,127.92,16.46,8.971222814850703,66.81
4232,6.29,16.37,30.79,95.24,Rice,132.53,7.48,1.8507289746677855,63.17
4233,6.34,44.64,34.49,190.29,Corn,180.66,5.89,7.986385967527236,92.74
4234,7.47,34.35,22.52,266.94,Wheat,180.56,13.22,7.370774261747824,2.31
4235,6.84,32.69,26.32,125.85,Rice,63.37,19.46,4.313313953509505,59.78
4236,6.47,19.27,25.86,226.34,Wheat,55.67,3.47,9.99780252502284,35.28
4237,5.53,11.78,31.41,254.56,Corn,91.23,19.97,8.324415853694504,53.74
4238,6.16,46.4,23.79,217.0,Wheat,86.88,19.05,6.129669443685355,30.84
4239,6.63,15.36,20.29,96.98,Corn,186.71,8.32,2.1752973994863782,56.37
4240,6.44,13.2,19.89,260.18,Rice,170.8,1.73,6.3566657822693085,41.47
4241,5.9,42.57,18.42,92.61,Corn,131.51,7.24,7.487105902994969,44.0
4242,6.28,34.97,20.04,142.84,Corn,113.51,3.99,6.838994410406593,95.45
4243,6.13,39.79,22.59,80.49,Corn,59.32,17.66,9.450264908589135,44.09
4244,6.77,30.25,34.92,156.11,Wheat,106.34,19.96,4.774539752535816,72.41
4245,6.79,27.78,16.16,127.69,Rice,182.75,13.67,1.509939936001524,40.55
4246,7.48,38.54,32.92,205.35,Soybean,68.56,18.28,7.72739474508411,26.36
4247,5.56,29.77,20.83,196.14,Soybean,188.93,1.76,5.680466327566188,85.28
4248,6.93,49.73,24.96,274.66,Soybean,127.17,7.66,7.135697775587558,65.5
4249,7.39,49.56,30.12,80.33,Soybean,116.79,17.4,2.1872843927368484,39.65
4250,7.03,34.25,21.22,147.77,Rice,151.93,16.1,1.5708873306491715,3.68
4251,6.74,20.38,16.71,197.6,Soybean,95.73,1.74,6.673326555206037,95.7
4252,6.23,34.49,31.87,64.13,Wheat,199.35,7.41,7.288967170691379,25.35
4253,5.87,35.12,27.52,110.76,Rice,162.71,13.24,6.754691920027481,95.48
4254,7.29,33.75,20.84,69.07,Rice,69.63,19.85,6.755638570856381,87.04
4255,7.09,19.96,23.87,240.33,Corn,161.15,6.34,7.65809765009741,63.72
4256,6.72,23.79,18.46,103.74,Wheat,168.24,13.42,1.6464134597022868,65.43
4257,6.7,43.7,20.88,127.37,Rice,83.08,2.87,7.803990204843797,87.43
4258,6.3,11.19,25.84,270.0,Rice,63.79,14.4,5.199165827521134,56.88
4259,7.07,14.01,29.84,266.7,Rice,113.44,17.57,8.19646442739226,37.93
4260,5.88,14.23,31.55,72.32,Soybean,130.65,12.58,9.14454313902496,85.36
4261,7.39,47.42,24.68,156.99,Corn,56.19,9.2,7.417538989519358,77.13
4262,5.52,34.8,15.29,268.16,Soybean,157.99,14.61,4.09946130954658,8.03
4263,6.65,38.42,30.4,53.91,Rice,195.52,13.19,2.8130895549242343,79.65
4264,5.66,11.84,15.43,291.65,Soybean,72.68,17.12,4.662510985775771,64.86
4265,5.64,29.42,25.01,264.21,Rice,95.94,18.94,9.682317554593508,45.2
4266,7.46,18.27,30.37,215.37,Wheat,85.3,16.92,9.70688976652481,50.09
4267,7.06,19.27,20.78,204.38,Rice,168.65,1.75,4.884060760666511,1.14
4268,6.45,37.2,30.23,53.73,Soybean,118.76,4.98,7.8812524543262015,99.43
4269,6.17,17.4,15.06,283.4,Wheat,193.56,18.76,2.605736165875777,43.09
4270,7.16,17.54,24.67,220.28,Soybean,104.62,5.55,3.731545890473381,11.03
4271,5.8,45.17,23.08,239.96,Soybean,107.19,7.99,6.678965242648999,24.16
4272,5.8,31.24,23.74,126.02,Soybean,73.32,6.56,9.305731164219884,9.77
4273,6.77,26.85,33.41,50.42,Rice,57.94,17.02,9.293836493037617,2.43
4274,5.85,44.3,33.02,135.5,Wheat,125.51,11.13,8.99457012780608,40.74
4275,6.31,23.53,28.2,258.18,Rice,132.11,4.57,9.47371683223056,47.95
4276,7.49,11.64,16.85,249.31,Soybean,79.95,13.26,2.7477769587565444,63.6
4277,5.66,33.23,16.53,127.5,Wheat,170.09,19.53,5.487714847801891,20.29
4278,5.53,17.05,28.76,97.17,Soybean,193.64,16.34,5.9267961014212265,31.23
4279,7.49,42.94,34.63,250.57,Corn,129.42,12.12,3.870479855735543,60.51
4280,7.45,44.25,24.86,227.26,Corn,157.61,16.73,9.996611869628316,82.25
4281,5.71,33.1,17.64,148.19,Rice,199.56,18.85,9.18358225250032,77.3
4282,6.28,34.41,21.3,238.61,Soybean,133.36,11.79,3.736665608553992,95.77
4283,5.9,33.78,19.37,126.78,Wheat,167.63,2.63,2.415172596806637,23.05
4284,5.73,44.8,17.16,56.68,Corn,106.59,11.3,2.9623239862430326,71.75
4285,6.79,23.73,27.92,273.34,Wheat,59.43,6.73,8.027547944603217,47.26
4286,6.36,36.04,23.56,148.28,Rice,113.83,15.29,9.07649081660288,21.71
4287,6.0,44.26,26.99,166.95,Wheat,65.01,10.69,2.236287369788294,37.67
4288,7.2,19.62,31.37,169.29,Corn,75.17,1.5,7.651454786167291,20.71
4289,6.71,41.72,22.04,55.37,Wheat,173.97,17.09,7.973365617570497,89.04
4290,7.14,15.39,33.63,291.09,Wheat,53.69,18.46,4.0326814447039006,22.0
4291,6.99,22.04,33.67,242.29,Soybean,152.0,11.73,7.773948143593865,56.42
4292,6.51,30.58,19.24,87.46,Soybean,105.03,18.66,6.808898085505525,80.66
4293,6.85,16.35,21.28,176.2,Wheat,107.8,13.87,4.71453507537111,10.02
4294,6.08,10.76,17.87,139.7,Soybean,134.5,1.79,4.170981654009475,44.22
4295,6.24,21.72,24.63,161.89,Rice,82.75,17.43,6.6629400686260585,38.31
4296,6.64,34.47,25.58,76.79,Soybean,85.85,6.59,5.776198675491035,29.66
4297,7.14,21.31,33.3,259.59,Soybean,161.28,5.59,6.392065559097324,6.0
4298,7.24,36.69,17.74,64.67,Rice,162.16,18.04,9.814793683637037,93.3
4299,7.47,39.45,15.42,291.7,Rice,197.73,6.47,1.923859416776013,65.05
4300,5.89,19.82,16.49,160.47,Corn,143.61,3.81,8.632268076740008,69.68
4301,7.44,14.47,25.03,200.38,Wheat,132.04,8.6,7.03471209723764,49.1
4302,7.0,27.9,33.84,290.44,Corn,80.63,4.56,5.577355874570252,66.79
4303,6.01,11.54,17.79,190.26,Rice,158.06,10.86,3.863804278681774,5.81
4304,6.1,16.01,23.19,52.36,Corn,102.12,19.61,1.3221678792691811,93.73
4305,6.3,39.76,30.7,157.45,Rice,105.0,8.1,8.099704860816217,49.91
4306,6.11,38.76,30.33,221.91,Rice,112.26,2.53,8.574311402332992,34.46
4307,6.75,18.94,18.01,258.24,Rice,168.53,16.11,8.820037360970156,14.5
4308,6.92,27.97,24.55,52.58,Rice,94.8,13.64,9.943046779740827,31.6
4309,6.03,14.47,32.72,65.46,Wheat,165.1,11.34,2.216186429119374,34.06
4310,6.34,32.13,30.76,213.78,Corn,174.59,11.43,9.936002712389636,27.62
4311,6.37,23.57,21.52,133.56,Corn,192.43,12.66,1.009417224423534,8.97
4312,6.56,20.3,28.62,79.71,Wheat,149.8,8.56,2.6678538072647715,52.35
4313,6.03,30.05,25.74,99.0,Corn,79.23,18.59,7.208927645402317,85.47
4314,6.78,42.25,24.85,133.81,Rice,171.77,4.45,5.530423404363694,47.68
4315,6.63,23.15,32.29,96.78,Corn,53.94,3.19,9.003024078002083,26.27
4316,6.07,32.54,22.08,178.67,Soybean,161.87,19.79,8.804008819155268,95.42
4317,7.3,32.58,21.53,135.78,Wheat,135.72,4.46,4.007956283437454,44.74
4318,5.9,47.94,24.82,231.32,Wheat,137.81,15.63,1.8220306451289217,32.6
4319,6.76,27.28,28.28,156.29,Wheat,187.73,17.5,9.869935250084634,3.38
4320,6.44,33.81,33.77,235.31,Rice,158.22,17.99,4.8556880041144765,36.03
4321,7.15,35.61,22.7,116.49,Corn,100.76,11.37,5.715657343658384,44.8
4322,5.97,40.01,27.4,60.15,Rice,150.9,11.97,6.533351362654074,55.19
4323,7.0,36.33,22.89,215.64,Corn,59.98,2.94,6.319603359747884,89.52
4324,6.57,18.88,18.01,234.7,Wheat,141.84,10.06,8.952514885570817,15.51
4325,5.55,30.43,17.17,171.64,Rice,71.18,1.53,3.166239682025166,23.01
4326,6.51,37.22,22.97,227.92,Corn,150.21,4.07,3.461871915158452,57.38
4327,5.81,19.77,31.81,145.79,Wheat,96.48,11.35,2.206642160577334,3.4
4328,7.15,11.21,15.33,118.7,Wheat,172.08,6.26,4.907865195486677,65.67
4329,6.52,46.16,16.08,153.52,Rice,189.95,6.34,8.713317360913113,58.84
4330,6.32,30.36,32.52,293.06,Wheat,104.98,11.84,6.721719526306971,19.42
4331,6.85,35.04,19.9,101.55,Soybean,197.7,6.45,5.936850240144455,19.89
4332,7.31,42.11,31.49,265.88,Soybean,53.56,13.26,8.767790387076662,1.82
4333,6.26,21.78,22.33,114.64,Wheat,79.59,13.4,6.318701058263565,62.28
4334,6.71,33.72,16.85,90.56,Wheat,100.01,6.33,3.79809780520604,23.47
4335,6.97,16.52,29.29,154.84,Wheat,179.31,13.15,2.4959492629540208,67.87
4336,6.23,19.78,24.08,247.48,Wheat,130.34,7.48,9.785964633884555,56.97
4337,5.6,36.64,33.71,155.43,Soybean,190.56,8.6,4.072842077877799,88.02
4338,5.68,33.89,16.36,293.98,Soybean,149.72,10.58,8.174767256296086,30.14
4339,6.14,37.0,23.06,239.57,Corn,90.72,19.76,6.285382118208256,31.52
4340,7.29,11.3,15.58,128.86,Rice,106.4,8.67,2.851506351110741,78.45
4341,6.67,20.03,26.59,126.84,Soybean,173.0,1.88,8.734936638967064,57.88
4342,5.87,33.03,23.46,151.36,Rice,175.18,2.67,3.059550193421436,45.95
4343,7.29,24.39,31.59,89.32,Corn,75.05,14.01,6.848259593890716,34.67
4344,6.79,18.58,24.48,274.97,Soybean,140.04,16.02,8.276003317021427,46.22
4345,6.43,29.23,32.4,274.82,Rice,54.13,17.4,4.785572101719733,94.56
4346,6.88,49.77,24.67,113.86,Soybean,139.99,9.75,8.485917580831543,64.87
4347,6.61,26.01,17.69,98.61,Soybean,84.62,18.21,2.284801019655407,97.23
4348,6.95,16.42,25.32,66.21,Rice,79.44,11.41,8.228227976128206,39.66
4349,5.83,46.24,30.68,169.58,Corn,92.05,16.75,4.270847878454624,70.5
4350,6.69,33.2,22.03,228.42,Corn,136.64,2.47,2.939857582429421,38.7
4351,7.38,19.73,19.25,146.61,Soybean,102.69,10.09,8.197887353225589,69.16
4352,6.2,15.6,31.88,204.73,Rice,162.3,3.49,2.4008539813183245,32.93
4353,7.33,25.52,25.26,204.22,Corn,174.85,6.87,8.872104092675784,40.43
4354,6.96,47.29,30.89,125.19,Corn,118.84,18.68,1.2514386075888382,58.2
4355,6.95,25.41,31.13,252.98,Soybean,154.75,11.91,3.939105453272697,86.93
4356,6.21,20.17,27.64,148.21,Soybean,193.2,9.03,7.987805557353687,34.14
4357,6.23,46.15,26.5,243.18,Rice,62.84,11.56,9.79089747902845,88.96
4358,6.71,37.7,27.51,67.46,Corn,51.47,12.53,4.44644557883972,96.02
4359,6.89,32.02,24.54,132.99,Wheat,82.01,10.44,2.7713273361146604,82.96
4360,7.02,18.45,34.21,104.01,Rice,61.14,2.07,1.6192301098502,52.45
4361,6.14,30.99,23.32,203.77,Wheat,96.08,14.08,2.4226552652811657,19.79
4362,5.84,27.67,19.28,80.39,Rice,130.98,9.5,7.362310729340799,44.46
4363,6.81,25.49,16.15,82.92,Rice,190.28,1.85,7.888238691609512,86.1
4364,6.61,42.41,31.84,220.54,Soybean,68.04,12.16,6.100750569974276,96.53
4365,6.26,10.75,22.71,126.08,Rice,194.74,18.26,6.229674620347038,1.96
4366,7.14,15.98,19.04,95.89,Rice,190.25,10.79,4.200268956213291,20.0
4367,6.7,19.09,28.24,216.24,Soybean,167.97,18.79,4.64199146227171,12.89
4368,5.83,29.37,21.73,295.78,Soybean,149.84,18.85,4.526158640898991,4.64
4369,6.43,12.09,31.47,124.94,Rice,161.18,11.12,2.542991229022821,54.66
4370,7.04,47.68,28.51,222.77,Soybean,77.06,1.65,3.6217513123468006,86.57
4371,6.38,16.35,34.62,113.88,Wheat,174.43,10.16,8.526623961676954,15.13
4372,5.99,36.78,16.47,159.34,Soybean,89.47,11.88,3.333113978566703,81.71
4373,6.35,33.78,18.22,229.45,Corn,73.18,13.87,9.597773245898397,99.28
4374,7.16,24.65,29.32,282.15,Wheat,171.58,15.45,9.341159807098045,19.59
4375,5.68,41.14,17.44,274.29,Rice,94.94,4.82,8.281528357371386,4.44
4376,5.92,15.95,27.46,139.45,Corn,143.73,17.71,3.975389081877594,81.79
4377,6.12,37.12,34.56,56.75,Wheat,121.31,17.88,9.636105543435637,9.7
4378,6.71,16.19,30.41,232.06,Wheat,169.5,4.52,2.3726817725175184,68.22
4379,6.57,14.34,19.53,142.08,Corn,182.2,7.4,6.327742074472299,93.51
4380,7.26,27.34,17.16,279.6,Rice,153.4,7.29,7.726630935491616,70.88
4381,6.15,21.27,22.76,230.05,Rice,160.8,10.31,5.021531547172073,2.62
4382,6.11,43.04,26.72,246.32,Soybean,140.31,9.21,2.4205362950835463,55.35
4383,6.3,21.92,30.81,239.39,Rice,184.97,2.03,7.7967408209670195,2.97
4384,5.57,22.66,30.67,190.91,Wheat,135.9,18.97,4.604094672535248,86.97
4385,6.61,30.36,33.05,212.19,Corn,90.88,4.09,2.416893260453685,1.0
4386,6.05,43.54,16.63,185.71,Corn,88.57,11.95,3.334568445833929,10.09
4387,6.71,43.16,28.29,56.77,Wheat,51.59,11.43,9.268944482044114,8.27
4388,5.92,30.05,19.93,268.81,Soybean,172.43,2.94,2.316060475224939,47.55
4389,5.91,12.13,24.57,247.64,Rice,121.64,8.02,3.731675402611237,65.93
4390,7.07,18.47,33.77,117.04,Soybean,124.8,7.35,2.952095117542148,86.09
4391,6.54,46.06,21.79,113.97,Corn,63.3,9.88,2.639391536781478,4.79
4392,5.92,32.44,27.43,51.61,Wheat,123.42,6.76,2.546860278618527,41.66
4393,5.54,17.81,28.94,120.11,Wheat,57.05,6.9,3.798927621364091,99.26
4394,6.85,34.7,27.01,140.28,Soybean,189.81,11.75,1.0514318640527454,67.76
4395,5.85,44.36,33.0,261.82,Corn,183.14,10.31,5.8090493951242,83.07
4396,5.74,23.8,32.68,83.83,Rice,111.5,10.87,3.531788823784776,8.59
4397,6.53,22.7,16.0,133.29,Rice,142.43,9.12,8.619905550450557,45.33
4398,6.0,46.29,34.18,183.22,Soybean,64.96,5.7,8.871841101276747,33.19
4399,5.5,24.58,15.13,246.12,Rice,198.4,4.45,9.612859326029987,40.38
4400,5.58,18.47,31.44,278.48,Rice,198.4,3.13,4.439114991714971,0.66
4401,5.75,48.95,20.56,277.84,Rice,104.01,8.3,1.2965389845033295,28.65
4402,7.22,41.31,27.66,98.45,Corn,152.34,4.39,7.490979921321069,82.42
4403,6.1,11.42,31.27,96.0,Rice,198.79,17.47,7.958535535547998,37.6
4404,6.18,30.48,30.62,93.51,Corn,78.51,4.08,1.9835703581287083,26.87
4405,6.28,13.75,30.85,255.45,Wheat,105.96,19.55,2.488554800605627,45.49
4406,7.31,18.54,16.54,52.09,Wheat,196.21,11.31,2.206697653648803,50.23
4407,6.22,25.01,16.98,213.67,Corn,60.95,12.25,9.016389004480065,44.6
4408,7.08,42.0,19.99,208.32,Corn,191.35,19.98,5.93037507888134,2.83
4409,5.55,37.63,27.47,203.41,Wheat,166.6,18.44,7.872221787880647,7.27
4410,6.78,34.59,27.87,88.9,Wheat,145.25,6.78,9.450782373613762,83.67
4411,6.55,28.95,33.05,143.36,Soybean,50.26,11.02,8.673253434308078,81.9
4412,7.47,11.66,18.3,170.07,Corn,165.19,6.48,9.484849924087255,77.0
4413,7.33,18.29,32.74,154.14,Soybean,65.76,9.05,9.537893639140542,69.56
4414,6.75,34.73,33.85,226.83,Wheat,104.76,18.81,5.75327426429388,10.3
4415,6.67,38.45,26.27,296.38,Corn,50.95,5.27,6.739584966026603,32.07
4416,7.4,17.39,18.48,188.21,Corn,76.17,7.26,4.80202015963399,7.39
4417,5.57,41.47,24.36,77.63,Rice,153.37,9.18,4.601009948467272,24.48
4418,5.92,16.93,26.24,65.43,Corn,126.79,12.65,8.90571340698708,36.95
4419,7.08,35.65,24.13,153.19,Rice,155.02,3.34,9.20650037179188,61.25
4420,5.69,20.51,27.07,209.89,Corn,180.65,19.79,5.511974543446822,91.73
4421,6.94,19.03,27.26,126.68,Rice,79.78,3.09,6.197552016927496,61.31
4422,5.78,23.76,34.89,204.26,Wheat,111.0,4.63,1.73969103368433,84.4
4423,5.59,43.85,20.85,296.33,Wheat,98.24,14.78,5.8678667479086695,51.04
4424,5.67,41.3,32.05,121.56,Rice,97.14,14.0,5.131047054925742,28.95
4425,6.83,47.66,34.49,97.17,Corn,143.52,19.71,7.694186032408253,31.17
4426,7.47,33.18,27.4,294.53,Soybean,64.45,18.83,2.377901829634671,57.66
4427,5.87,16.62,33.2,95.73,Wheat,140.78,19.68,9.055280420383722,58.93
4428,5.81,14.02,22.31,183.21,Rice,95.4,19.27,8.62726442905779,74.09
4429,6.91,16.84,16.49,292.32,Soybean,133.6,1.39,4.482124816921739,79.57
4430,7.03,15.06,30.55,86.86,Rice,164.14,10.01,3.928455626770382,23.16
4431,6.91,46.11,18.19,197.38,Corn,124.11,16.8,9.775631076388706,90.85
4432,6.47,33.78,33.47,71.99,Soybean,165.94,15.75,5.654687054112307,59.38
4433,5.68,24.44,22.41,168.06,Soybean,56.22,19.78,8.764982087566732,6.19
4434,6.05,24.27,21.95,166.4,Rice,179.95,1.21,1.929595543984738,50.86
4435,6.98,42.28,19.31,173.49,Wheat,184.59,2.62,6.810192418781145,50.31
4436,6.04,27.72,33.91,76.31,Rice,107.84,1.61,9.37762760015806,92.22
4437,6.98,34.51,20.52,194.67,Soybean,145.06,12.62,5.5125514948825,4.04
4438,7.08,20.74,22.69,182.95,Corn,109.25,4.26,6.893626678708244,64.34
4439,6.23,44.31,22.05,212.36,Wheat,88.9,3.33,6.774055980918525,68.0
4440,6.15,30.49,16.69,104.08,Corn,169.92,15.38,5.765773104448835,4.96
4441,6.79,36.66,15.6,81.24,Wheat,198.41,7.51,5.664005675598787,48.28
4442,6.28,21.79,17.06,297.6,Rice,124.94,5.33,9.5993308687787,71.46
4443,7.21,16.09,25.39,192.66,Rice,175.61,3.43,7.400683996199696,48.53
4444,6.12,35.67,26.23,249.32,Soybean,81.76,9.81,5.499558337045873,30.41
4445,6.78,40.51,20.03,287.29,Wheat,161.1,7.47,1.6860031792996333,45.05
4446,7.0,23.35,17.51,156.49,Soybean,123.89,18.81,1.7258910428427834,56.15
4447,6.59,24.66,29.3,60.83,Rice,174.77,8.49,1.8649378476479352,64.33
4448,7.05,47.06,16.66,147.18,Wheat,81.7,1.66,9.76302408296589,82.87
4449,6.57,29.84,21.79,182.42,Wheat,154.77,6.56,4.888998051850404,31.45
4450,7.12,32.77,24.95,290.89,Soybean,78.63,2.55,1.1094860304272625,78.35
4451,7.46,35.97,28.27,176.58,Wheat,105.98,1.11,7.140718235539514,54.31
4452,6.25,34.61,28.47,83.19,Soybean,152.9,4.13,7.244047616608873,93.78
4453,6.5,47.4,19.82,238.91,Wheat,157.52,19.48,5.815688584420188,62.37
4454,6.83,31.79,32.53,250.77,Wheat,55.1,10.86,9.677204766606012,15.93
4455,7.02,45.19,29.57,121.37,Corn,175.57,9.73,9.119866159192036,72.88
4456,6.52,20.65,30.02,291.97,Rice,98.55,15.51,2.2293454435001787,83.92
4457,5.75,14.99,22.35,260.42,Rice,164.12,12.6,5.030985515069765,27.15
4458,7.24,17.09,34.57,197.54,Soybean,142.89,17.38,4.776060751598231,6.82
4459,7.05,21.35,27.17,98.55,Soybean,120.37,16.29,1.8750920282914196,25.95
4460,6.85,46.07,17.48,229.89,Soybean,141.75,5.72,7.105573292118008,39.4
4461,6.64,43.33,20.76,253.81,Wheat,186.7,11.64,2.989641589282847,58.48
4462,6.25,22.93,18.25,297.4,Corn,148.49,2.01,7.478362599648585,15.93
4463,7.42,22.75,29.64,296.66,Soybean,168.16,11.04,3.400825148126028,89.42
4464,6.69,44.78,15.62,213.54,Wheat,89.23,1.63,2.444976038555416,12.16
4465,7.28,42.22,18.73,188.32,Rice,59.28,11.72,8.245226909090793,27.47
4466,5.53,38.87,26.88,241.29,Soybean,177.42,7.92,1.7977108530780377,45.7
4467,6.1,28.35,17.77,231.66,Rice,57.63,19.89,8.447846234191132,79.6
4468,7.33,46.09,27.28,260.15,Soybean,51.06,18.07,7.077949528254302,62.85
